name,code,population,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24
Venray,GM0984,43676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,1,2,2,4,3,1,5,5,6,3,2,0,0,3,7,5,0,1,2,3,2,3,3,5,4,1,1,7,2,0,1,3,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,2,1,5,1,1,0,0,0,1,4,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,2,0,1,0,0,2,5,0,0,1,1,0,2,0,0,1,2,1,2,1,0,0,1,1,1,1,2,1,1,2,1,1,1,3,1,3,1,3,3,7,6,0,1,2,4,4,7,2,7,2,4,6,3,7,6,12,7,8,5,9,7,20,20,18,16,23,14,14,28,31,29,26,25,26,25,41,27,76,24,26,22,35,28,39,19,25,22,25,31,8,13,14,7,25,12,10,14,12,14,5,21,11,14,16,12,17,7,7,11,17,8,17,15,12,20,23,11,21,24,17,33,40,34,63,44,44,43,48,45,106,47,70,75,66,67,86,64
Voerendaal,GM0986,12483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,2,0,1,0,1,2,3,1,0,1,2,0,2,0,1,1,1,0,0,1,0,2,2,3,1,1,3,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,2,0,0,0,2,1,0,1,1,0,1,1,2,3,0,1,0,0,3,5,2,2,4,3,5,3,5,5,1,3,4,3,6,7,4,2,6,4,3,1,4,3,5,2,3,1,4,1,3,1,0,3,4,2,3,1,4,2,1,0,2,2,3,3,0,1,2,4,2,6,0,3,7,4,5,8,5,7,6,9,7,7,11,10,16,10,6
Weert,GM0988,50044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,8,2,6,4,0,9,5,2,2,6,2,2,2,8,6,5,7,4,2,5,0,1,0,1,3,0,1,3,3,0,4,1,4,2,0,0,1,1,1,1,2,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,1,2,2,0,2,0,3,1,0,0,0,2,0,0,1,0,1,0,0,1,1,1,0,0,0,0,3,0,0,2,1,4,1,2,4,4,4,3,2,4,3,0,4,6,4,4,15,11,14,6,17,9,17,24,14,9,10,22,12,30,20,24,17,20,28,19,11,25,39,13,20,38,29,35,35,37,19,31,45,45,30,26,19,16,24,29,23,38,18,18,9,20,23,16,23,23,15,20,10,16,29,18,25,22,21,16,34,15,34,25,38,29,48,78,61,77,50,71,80,68,82,95,65,65,55,79,132,82
Valkenburg aan de Geul,GM0994,16405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,4,1,1,1,1,1,2,0,1,5,6,0,3,7,3,1,2,2,0,1,0,5,0,0,3,0,1,2,4,0,1,1,0,2,5,0,2,0,1,2,0,1,0,0,0,3,1,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,0,3,2,1,1,4,1,0,0,2,2,3,5,3,6,4,6,3,6,5,5,4,8,6,6,4,4,5,9,8,3,8,2,10,5,4,4,0,5,1,2,2,1,0,3,2,1,5,4,1,4,8,3,7,1,8,6,5,4,2,4,8,7,8,3,3,1,4,9,9,15,6,12,11,8,8,6,12,7,8,11,6,15,16,13,12,12,8
Lelystad,GM0995,79759,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1,1,2,2,1,1,5,2,3,2,1,2,2,0,3,2,2,3,4,1,2,0,3,2,4,6,10,2,5,2,4,4,11,7,3,0,2,6,7,3,5,3,1,0,0,1,1,3,0,0,8,1,4,1,2,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,2,0,0,1,1,4,0,0,0,0,1,3,1,0,0,1,1,3,1,0,3,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,3,4,2,3,0,0,1,1,0,5,1,1,4,2,1,1,2,1,2,3,0,0,3,4,1,1,2,3,0,3,1,3,5,1,1,5,0,3,3,7,13,5,3,11,5,20,18,10,9,7,6,9,12,6,8,13,14,16,10,11,27,22,13,22,26,23,23,31,20,11,18,23,28,30,36,32,45,29,23,42,39,34,32,31,13,27,33,22,30,33,18,23,14,23,27,12,30,24,12,14,41,17,16,29,24,19,22,22,19,33,23,13,11,25,11,20,17,26,41,34,30,35,37,13,42,63,64,48,57,74,67,57,39,61,48,54,43
Horst aan de Maas,GM1507,42484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,3,0,2,1,2,0,4,0,1,2,5,2,5,2,1,6,8,4,2,2,3,1,1,5,2,8,4,7,2,1,2,1,5,1,2,0,3,5,0,3,0,0,2,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,2,0,1,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,2,0,3,0,1,0,2,1,2,2,1,0,2,0,1,3,2,8,9,7,6,4,12,8,8,4,6,10,9,14,15,15,16,9,12,20,28,22,23,21,14,25,23,31,22,46,25,20,16,18,28,35,23,19,20,26,12,11,20,14,12,16,14,22,12,13,19,17,28,19,24,19,24,23,18,14,19,23,16,23,14,14,19,17,13,31,12,22,28,40,25,47,36,39,47,26,38,73,48,69,44,72,50,61,58
Oude IJsselstreek,GM1509,39333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0,2,3,0,2,1,1,3,1,0,1,2,3,3,1,3,4,4,4,1,1,3,0,5,0,1,3,3,3,2,2,1,0,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,1,0,1,1,2,9,2,4,2,1,2,3,0,3,0,0,0,0,2,0,0,1,1,0,1,0,3,5,0,2,2,1,3,6,0,6,1,5,9,1,4,9,8,6,15,8,4,10,16,6,15,14,8,8,9,7,12,6,6,8,11,9,6,15,6,18,31,27,14,28,12,12,15,17,19,11,9,8,16,11,17,14,8,3,13,8,13,10,13,15,11,14,17,5,23,4,11,11,13,6,18,13,12,9,10,13,9,17,19,8,22,20,8,46,38,31,20,27,35,12,30,49
Teylingen,GM1525,37737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,2,0,0,1,2,2,0,2,0,1,2,2,2,3,1,0,1,0,0,1,1,1,1,2,1,2,1,2,1,0,1,1,0,0,2,1,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,4,1,0,2,0,2,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3,2,2,3,1,2,3,4,3,4,5,9,8,13,4,10,8,6,14,9,7,4,5,9,5,10,9,8,6,8,8,21,22,14,9,16,7,18,22,23,29,14,16,18,23,28,27,38,16,28,15,16,41,20,19,18,10,22,13,20,13,14,8,11,21,19,18,12,24,10,7,8,11,9,18,8,10,9,8,12,11,17,16,11,6,14,11,18,17,16,10,12,26,37,31,33,26,29,21,31,32,38,38,48,45,21,22,35
Utrechtse Heuvelrug,GM1581,49965,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,2,0,2,2,1,0,1,2,5,3,5,2,3,4,1,2,4,2,0,4,2,2,2,1,4,2,2,3,3,1,1,3,2,2,1,1,3,0,1,1,0,0,0,1,0,0,1,3,2,2,0,2,1,1,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,1,2,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,2,1,1,0,0,2,1,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,3,3,2,2,0,1,1,2,3,0,1,1,5,1,3,6,6,3,3,4,2,4,8,11,4,9,5,10,6,14,15,9,11,12,16,14,15,15,20,14,27,43,19,31,31,30,25,41,18,31,33,33,26,27,23,13,13,30,35,9,21,18,10,18,14,15,8,14,6,8,15,11,12,9,11,7,6,6,12,6,9,17,9,8,15,14,17,9,13,7,8,6,21,20,21,15,16,17,24,35,48,42,50,44,37,55,24,56,56,43,35,38,24,35
Oost Gelre,GM1586,29617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,2,1,3,0,0,4,1,0,1,0,3,0,3,1,2,1,5,1,3,1,1,1,1,1,2,0,1,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,2,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,3,7,3,1,4,3,3,3,1,5,1,5,2,5,2,5,6,4,7,3,6,4,8,4,14,11,13,14,17,14,14,26,14,9,10,25,12,17,6,11,11,13,7,17,14,18,45,30,29,21,8,17,12,17,15,8,10,7,7,4,11,8,10,7,5,5,10,7,6,8,6,7,4,4,10,3,3,1,6,6,8,4,9,8,11,14,5,14,19,11,25,29,1,24,30,18,17,24,18,13,24,24
Koggenland,GM1598,22954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,1,0,3,0,0,2,1,0,0,0,4,1,0,1,2,0,2,1,2,1,1,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,3,3,0,2,0,2,1,0,1,0,3,0,1,0,2,0,1,0,2,3,3,1,7,5,0,4,6,5,4,1,1,2,3,2,4,0,7,3,7,3,8,2,3,6,6,7,2,7,5,3,5,0,10,14,11,6,5,14,15,12,14,15,14,5,10,10,8,11,6,12,11,13,10,10,7,12,7,10,8,1,5,7,12,15,12,9,4,2,4,11,5,3,6,11,5,5,5,5,7,8,6,6,12,9,8,6,10,4,15,3,11,12,17,8,13,8,21
Lansingerland,GM1621,63267,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,2,3,3,1,2,4,0,4,1,3,6,10,2,2,4,8,5,7,1,7,4,4,6,9,0,9,5,5,2,5,6,5,2,6,0,1,1,6,1,2,0,0,0,2,2,2,1,0,0,2,0,1,0,2,0,0,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,2,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,1,0,0,0,1,1,0,0,0,1,1,5,4,4,3,2,2,2,2,3,2,4,5,2,4,3,2,1,2,1,0,1,2,0,4,2,3,1,0,0,0,1,1,3,2,2,2,1,1,1,3,8,5,7,6,8,4,12,12,20,10,8,15,16,7,16,7,11,14,19,22,19,13,29,23,17,27,30,25,29,43,20,27,30,33,48,48,29,33,43,33,34,54,55,49,44,39,49,71,44,33,51,41,32,29,39,29,18,33,22,23,23,16,11,20,22,22,29,18,15,16,13,26,19,15,28,4,22,16,24,11,22,25,25,31,30,28,23,26,33,38,18,48,46,33,42,25,14,38,61,53,42,57,34,32,45,46
Leudal,GM1640,36010,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,3,2,3,4,2,3,1,3,3,5,4,4,7,6,3,2,4,6,7,1,1,3,4,14,10,5,3,5,3,6,1,12,9,3,1,2,3,1,3,0,2,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,2,3,0,1,3,0,1,1,0,0,2,0,0,2,1,0,3,2,2,0,5,3,5,0,4,6,13,7,3,9,9,11,10,18,7,8,5,7,12,6,15,15,8,15,7,6,9,13,5,10,12,19,17,20,15,15,10,12,9,16,19,19,11,10,17,13,3,12,7,24,13,5,10,14,10,15,10,11,18,11,13,22,8,26,21,24,23,25,35,26,19,31,30,28,51,53,30,35,38,46,44
Maasgouw,GM1641,23955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2,1,1,0,1,2,1,0,0,0,4,9,0,3,5,4,2,1,0,1,3,3,0,2,2,4,2,1,1,2,6,2,4,1,9,3,1,2,1,3,0,0,2,1,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2,0,1,1,1,1,1,3,1,3,2,4,0,0,4,1,1,2,2,2,5,3,2,0,5,3,5,6,7,11,6,3,6,5,8,5,5,5,4,3,10,5,2,2,8,9,7,8,6,7,9,5,5,11,10,9,5,4,7,5,2,10,2,6,5,5,3,4,4,5,11,5,9,6,19,12,4,8,16,8,16,7,8,7,7,15,13,17,12,23,24,14,24,32,21
Gemert-Bakel,GM1652,30751,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,3,2,3,4,6,2,5,5,6,9,7,6,5,3,5,5,7,4,4,1,4,2,0,2,3,1,8,3,4,1,6,0,0,1,8,1,7,1,3,0,2,1,3,2,0,1,0,0,0,2,3,0,1,0,0,3,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,3,1,0,1,2,0,2,1,0,1,1,3,0,0,3,3,1,2,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,6,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,1,0,2,0,0,2,0,0,0,1,2,1,0,1,1,4,0,0,0,3,0,2,1,1,0,1,0,2,0,1,0,0,0,2,3,0,1,1,2,3,0,1,1,2,1,0,3,6,6,0,3,6,5,7,2,9,11,7,15,12,11,8,12,8,11,10,10,13,14,12,15,16,10,12,22,12,12,16,8,19,6,12,14,9,17,8,12,13,9,7,7,5,6,9,1,6,9,6,12,3,2,7,4,7,2,7,5,4,7,5,6,11,13,10,11,2,18,22,11,30,18,3,18,32,20,23,22,12,12,11,29
Halderberge,GM1655,30428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,2,0,1,0,0,2,3,1,1,0,3,1,1,4,3,3,2,1,2,2,2,4,0,0,0,2,1,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,4,1,0,0,1,0,0,0,0,3,0,2,1,2,1,3,2,0,0,0,1,1,2,3,2,3,0,3,0,0,1,0,1,0,2,2,0,0,1,2,1,0,3,1,2,0,1,1,2,2,3,1,7,1,3,3,6,2,5,3,4,6,7,12,8,7,11,3,10,6,17,14,12,12,19,11,19,11,24,26,13,21,19,24,14,21,29,24,21,19,29,16,17,26,28,27,14,26,12,9,11,9,15,9,6,19,8,17,5,7,16,9,24,12,18,10,8,6,8,3,7,8,4,2,4,4,8,5,9,1,14,13,15,7,12,14,7,18,29,20,12,19,21,6,19,12
Heeze-Leende,GM1658,16207,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,3,0,1,3,0,2,0,4,0,0,2,0,0,0,3,6,3,2,2,2,3,0,0,4,3,0,2,2,1,0,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4,2,1,4,5,1,3,10,5,5,6,8,7,3,9,12,6,7,7,16,10,7,7,9,14,8,14,19,10,6,30,6,14,7,10,7,6,5,4,2,3,0,1,5,4,3,6,3,3,5,3,7,9,6,8,7,2,6,2,2,4,1,1,2,6,10,8,4,7,14,10,7,8,16,5,19,8,8,11,16,10,12,6,15,11,10,14
Laarbeek,GM1659,22741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,2,3,2,5,2,5,8,6,5,0,1,2,8,2,0,2,2,2,1,2,0,1,1,0,5,1,2,8,3,2,1,1,1,1,2,2,4,1,1,0,0,3,0,1,1,0,0,1,2,0,0,1,1,0,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,1,3,0,1,0,0,1,2,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,2,0,2,0,0,1,4,3,0,1,2,2,2,1,1,2,0,1,2,7,11,10,9,3,4,4,8,15,14,7,7,10,7,8,9,13,18,8,7,20,9,5,15,16,18,6,18,18,11,8,7,7,10,2,2,12,11,9,7,8,9,6,2,9,15,7,13,13,8,10,6,8,2,9,8,6,8,17,13,12,11,18,16,6,11,23,18,18,10,7,25,27,17,19,25,12,14,10,15
Reusel-De Mierden,GM1667,13138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,1,1,2,0,1,0,0,0,0,2,0,1,0,0,0,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,2,1,3,1,0,3,0,4,0,2,4,7,3,3,3,16,8,15,3,9,13,8,7,7,11,6,15,7,8,10,3,14,15,10,3,7,9,13,13,13,7,15,5,11,18,11,13,22,6,13,11,9,12,15,8,8,4,2,7,3,9,6,5,3,4,3,7,0,2,5,3,6,1,2,6,1,4,1,1,7,3,5,2,5,8,3,4,6,7,5,12,6,11,9,5,8,11,5,11,16,7,9,7,11
